ts,temp,rh,pop,precip_mm,temp_f,weather_condition,weather_emoji,snow_in
2025-12-29 13:00:00,3.012500000000001,78.5,0.4,0.5128865979381443,37.4225,Sunny,☀️,0.0
2025-12-29 14:00:00,4.079725725421346,77.05291427061512,0.4,0.6154639175257732,39.34350630575842,Sunny,☀️,0.0
2025-12-29 15:00:00,5.2250000000000005,75.5,0.4,0.6154639175257732,41.405,Sunny,☀️,0.0
2025-12-29 16:00:00,6.370274274578655,73.94708572938488,0.4,0.6154639175257732,43.46649369424158,Sunny,☀️,0.0
2025-12-29 17:00:00,7.4375,72.5,0.4,0.5128865979381443,45.3875,Sunny,☀️,0.0
2025-12-29 18:00:00,8.353947506750472,71.25735931288071,0.4,0.4103092783505154,47.03710551215085,Sunny,☀️,0.0
2025-12-29 19:00:00,9.05716241174614,70.30384757729337,0.4,0.3077319587628866,48.30289234114305,Sunny,☀️,0.0
2025-12-29 20:00:00,9.499221781329126,69.70444504226559,0.4,0.3077319587628866,49.09859920639243,Sunny,☀️,0.0
2025-12-29 21:00:00,9.65,69.5,0.4,0.3077319587628866,49.370000000000005,Sunny,☀️,0.0
2025-12-29 22:00:00,9.499221781329128,69.70444504226559,0.4,0.3077319587628866,49.09859920639243,Sunny,☀️,0.0
2025-12-29 23:00:00,9.05716241174614,70.30384757729337,0.4,0.3077319587628866,48.30289234114305,Sunny,☀️,0.0
2025-12-30 00:00:00,7.078427124746188,80.75735931288072,0.6,0.3092783505154639,44.74116882454314,Sunny,☀️,0.0
2025-12-30 01:00:00,6.249999999999999,82.0,0.6,0.3092783505154639,43.25,Sunny,☀️,0.0
2025-12-30 02:00:00,5.285276180410081,83.44708572938488,0.6,0.3092783505154639,41.513497124738144,Sunny,☀️,0.0
2025-12-30 03:00:00,4.249999999999999,85.0,0.6,0.2577319587628866,39.65,Sunny,☀️,0.0
2025-12-30 04:00:00,3.214723819589916,86.55291427061513,0.6,0.2577319587628866,37.786502875261846,Sunny,☀️,0.0
2025-12-30 05:00:00,2.2499999999999987,88.0,0.6,0.2061855670103092,36.05,Sunny,☀️,0.0
2025-12-30 06:00:00,1.4215728752538097,89.24264068711929,0.6,0.1546391752577319,34.55883117545686,Sunny,☀️,0.0
2025-12-30 07:00:00,0.7858983848622452,90.19615242270665,0.6,0.1030927835051546,33.41461709275204,Sunny,☀️,0.0
2025-12-30 08:00:00,0.3862966948437267,90.7955549577344,0.6,0.1030927835051546,32.69533405071871,Sunny,☀️,0.0
2025-12-30 09:00:00,0.25,91.0,0.6,0.1030927835051546,32.45,Sunny,☀️,0.0
2025-12-30 10:00:00,0.3862966948437272,90.7955549577344,0.6,0.1030927835051546,32.69533405071871,Sunny,☀️,0.0
2025-12-30 11:00:00,0.7858983848622456,90.19615242270665,0.6,0.1546391752577319,33.41461709275204,Sunny,☀️,0.0
2025-12-30 12:00:00,1.4215728752538102,89.24264068711929,0.6,0.2061855670103092,34.55883117545686,Sunny,☀️,0.0
2025-12-30 13:00:00,2.25,88.0,0.6,0.2577319587628866,36.05,Sunny,☀️,0.0
2025-12-30 14:00:00,3.214723819589917,86.55291427061512,0.6,0.3092783505154639,37.78650287526185,Sunny,☀️,0.0
2025-12-30 15:00:00,4.25,85.0,0.6,0.3092783505154639,39.65,Sunny,☀️,0.0
2025-12-30 16:00:00,5.285276180410083,83.44708572938488,0.6,0.3092783505154639,41.51349712473815,Sunny,☀️,0.0
2025-12-30 17:00:00,6.25,82.0,0.6,0.2577319587628866,43.25,Sunny,☀️,0.0
2025-12-30 18:00:00,7.07842712474619,80.75735931288071,0.6,0.2061855670103092,44.74116882454314,Sunny,☀️,0.0
2025-12-30 19:00:00,7.714101615137754,79.80384757729337,0.6,0.1546391752577319,45.88538290724796,Sunny,☀️,0.0
