ts,temp,rh,pop,precip_mm,temp_f,weather_condition,weather_emoji,snow_in
2025-12-26 09:00:00,-1.0,90.5,0.6,0.1154639175257731,30.2,Sunny,☀️,0.0
2025-12-26 10:00:00,-0.930999798235363,90.2955549577344,0.6,0.1154639175257731,30.324200363176345,Sunny,☀️,0.0
2025-12-26 11:00:00,-0.7287014426634881,89.69615242270663,0.6,0.1731958762886598,30.68833740320572,Sunny,☀️,0.0
2025-12-26 12:00:00,-0.4068912319027586,88.74264068711929,0.6,0.2309278350515463,31.26759578257504,Sunny,☀️,0.0
2025-12-26 13:00:00,0.0125000000000001,87.5,0.6,0.288659793814433,32.0225,Sunny,☀️,0.0
2025-12-26 14:00:00,0.5008914336673954,86.05291427061512,0.6,0.3463917525773196,32.901604580601315,Sunny,☀️,0.0
2025-12-26 15:00:00,1.025,84.5,0.6,0.3463917525773196,33.845,Sunny,☀️,0.0
2025-12-26 16:00:00,1.5491085663326043,82.94708572938488,0.6,0.3463917525773196,34.78839541939869,Sunny,☀️,0.0
2025-12-26 17:00:00,2.0375,81.5,0.6,0.288659793814433,35.667500000000004,Sunny,☀️,0.0
2025-12-26 18:00:00,2.4568912319027585,80.25735931288071,0.6,0.2309278350515463,36.42240421742497,Sunny,☀️,0.0
2025-12-26 19:00:00,2.778701442663488,79.30384757729337,0.6,0.1731958762886598,37.00166259679428,Sunny,☀️,0.0
2025-12-26 20:00:00,2.980999798235363,78.70444504226559,0.6,0.1731958762886598,37.36579963682365,Sunny,☀️,0.0
2025-12-26 21:00:00,3.05,78.5,0.6,0.1731958762886598,37.49,Sunny,☀️,0.0
2025-12-26 22:00:00,2.980999798235363,78.70444504226559,0.6,0.1731958762886598,37.36579963682365,Sunny,☀️,0.0
2025-12-26 23:00:00,2.778701442663488,79.30384757729337,0.6,0.1731958762886598,37.00166259679428,Sunny,☀️,0.0
2025-12-27 00:00:00,6.77591449816148,78.25735931288072,0.8,0.4020618556701031,44.19664609669066,Sunny,☀️,0.0
2025-12-27 01:00:00,5.874999999999999,79.5,0.8,0.4020618556701031,42.575,Sunny,☀️,0.0
2025-12-27 02:00:00,4.825862846195964,80.94708572938488,0.8,0.4020618556701031,40.686553123152734,Sunny,☀️,0.0
2025-12-27 03:00:00,3.7,82.5,0.8,0.3350515463917526,38.66,Sunny,☀️,0.0
2025-12-27 04:00:00,2.574137153804034,84.05291427061513,0.8,0.3350515463917526,36.63344687684726,Sunny,☀️,0.0
2025-12-27 05:00:00,1.5249999999999986,85.5,0.8,0.268041237113402,34.745,Sunny,☀️,0.0
2025-12-27 06:00:00,0.6240855018385179,86.74264068711929,0.8,0.2010309278350515,33.12335390330933,Sunny,☀️,0.0
2025-12-27 07:00:00,-0.0672105064623087,87.69615242270663,0.8,0.134020618556701,31.879021088367843,Sunny,☀️,0.0
2025-12-27 08:00:00,-0.5017773443574471,88.29555495773441,0.8,0.134020618556701,31.096800780156595,Sunny,☀️,0.0
2025-12-27 09:00:00,-0.6500000000000004,88.5,0.8,0.134020618556701,30.83,Sunny,☀️,0.0
2025-12-27 10:00:00,-0.5017773443574471,88.29555495773441,0.8,0.134020618556701,31.096800780156595,Sunny,☀️,0.0
2025-12-27 11:00:00,-0.0672105064623083,87.69615242270663,0.8,0.2010309278350515,31.87902108836785,Sunny,☀️,0.0
2025-12-27 12:00:00,0.6240855018385183,86.74264068711929,0.8,0.268041237113402,33.12335390330934,Sunny,☀️,0.0
2025-12-27 13:00:00,1.5250000000000004,85.5,0.8,0.3350515463917526,34.745,Sunny,☀️,0.0
2025-12-27 14:00:00,2.5741371538040347,84.05291427061512,0.8,0.4020618556701031,36.63344687684726,Sunny,☀️,0.0
2025-12-27 15:00:00,3.7,82.5,0.8,0.4020618556701031,38.66,Sunny,☀️,0.0
2025-12-27 16:00:00,4.825862846195966,80.94708572938488,0.8,0.4020618556701031,40.686553123152734,Sunny,☀️,0.0
2025-12-27 17:00:00,5.875,79.5,0.8,0.3350515463917526,42.575,Sunny,☀️,0.0
2025-12-27 18:00:00,6.775914498161482,78.25735931288071,0.8,0.268041237113402,44.19664609669067,Sunny,☀️,0.0
